fuente,numero,texto_completo,n_citas_en_dataset,url_fuente
Ley 1755 de 2015,33,"ARTÍCULO 33. Derecho de petición de los usuarios ante instituciones privadas . Sin perjuicio de lo dispuesto en leyes especiales, a las Cajas de Compensación Familiar, a las Instituciones del Sistema de Seguridad Social Integral, a las entidades que conforman el sistema financiero y bursátil y a aquellas empresas que prestan servicios públicos y servicios públicos domiciliarios, que se rijan por el derecho privado, se les aplicarán en sus relaciones con los usuarios, en lo pertinente, las disposiciones sobre derecho de petición previstas en los dos capítulos anteriores. (Ver Sentencia de la Corte Constitucional T-103 de 2019) ( Ver Sentencia C-951 de 2014 ) Jurisprudencia Vigencia Vigencia Artículo declarado EXEQUIBLE por la Corte Constitucional.",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=65334
Ley 181 de 1995,33,"ARTÍCULO 33.- Los clubes deberán registrar ante el Instituto Colombiano del Deporte la totalidad de los derechos deportivos de los jugadores o deportistas inscritos en sus registros, así como las transferencias que de los mismos se hagan, dentro de los treinta (30) días siguientes a la realización de estás. Coldeportes establecerá la forma como los clubes deberán cumplir este requisito. Los clubes con deportistas profesionales no podrán tener registrados como deportistas aficionados a prueba a quienes hayan actuado en más de veinticinco (25) partidos o competencias en torneos profesionales o hayan formado parte de la plantilla profesional durante un (1) año o más.",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=3424
Ley 181 de 1995,35,"ARTÍCULO 35.- Los convenios que se celebren entre organismos deportivos sobre transferencias de deportistas profesionales, no se consideran parte de los contratos de trabajo. En razón de estos convenios no se podrá coartar la libertad de trabajo de los deportistas. Una vez terminado el contrato de trabajo, el jugador profesional transferido temporalmente regresará al club propietario de su derecho deportivo. Si el club propietario del derecho deportivo, no ofreciere formalmente un nuevo contrato laboral o transferencia temporal al jugador, dentro de un plazo no mayor de seis (6) meses, el jugador quedará en libertad de negociar con otros clubes, de acuerdo con los reglamentos internacionales, sin perjuicio de las acciones laborales que favorezcan al jugador. TÍTULO V DE LA SEGURIDAD SOCIAL Y ESTÍMULOS PARA LOS DEPORTISTAS",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=3424
Ley 1822 de 2017,2,"ARTÍCULO 2°. El artículo 239 del Código Sustantivo del Trabajo, quedará así: ""ARTÍCULO 239. Prohibición de despido. 1. Ninguna trabajadora podrá ser despedida por motivo dé embarazo o lactancia sin la autorización previa del Ministerio de Trabajo que avale una justa causa. 2. Se presume el despido efectuado por motivo de embarazo o lactancia, cuando este haya tenido lugar dentro del período de embarazo y/o dentro de los tres meses posteriores al parto. 3. Las trabajadoras que trata el numeral uno (1) de este artículo, que sean despedidas sin autorización de las autoridades competentes, tendrán derecho al pago adicional de una indemnización igual a sesenta días (60) días de trabajo, fuera de las indemnizaciones y prestaciones a que hubiere lugar de acuerdo con su contrato de trabajo. 4. En el caso de la mujer trabajadora que por alguna razón excepcional no disfrute de la semana preparto obligatoria, y/o de algunas de las diecisiete (17) semanas de descanso, tendrá derecho al pago de las semanas que no gozó de licencia. En caso de parto múltiple tendrá el derecho al pago de dos (2) semanas adicionales y, en caso de que el hijo sea prematuro, al pago de la diferencia de tiempo entre la fecha del alumbramiento y el nacimiento a término"".",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=78833
Ley 270 de 1996,142,"ARTÍCULO 142 . LICENCIA NO REMUNERADA. Los funcionarios y empleados tienen derecho a licencia no remunerada hasta por tres (3) meses por cada año calendario de servicio, en forma continua o discontinua según lo solicite el interesado. Esta licencia no es revocable ni prorrogable por quien la concede, pero es renunciable por el beneficiario. El superior la concederá teniendo en cuenta las necesidades del servicio. Así mismo, se concederá licencia no remunerada a los funcionarios y empleados de carrera judicial, para proseguir cursos de postgrado hasta por dos años o actividades de docencia, investigación o asesoría científica al Estado hasta por un año. PARÁGRAFO . Los funcionarios y empleados en carrera Judicial también tienen derecho a licencia, cuando hallándose en propiedad pasen a ejercer hasta por el término de tres (3) años, un cargo vacante transitoriamente o un cargo de libre nombramiento y remoción en la Rama Judicial. (Modificado por el",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=6548
Ley 30 de 1992,106,"ARTÍCULO 106. Las instituciones privadas de educación superior podrán vincular profesores por horas cuando su carga docente sea inferior a la de un profesor de medio tiempo en la misma universidad, bien sea mediante contratos de trabajo o mediante contratos de servicios , según los períodos del calendario académico, y su remuneración en cuanto a honorarios se refiere , corresponderá a lo pactado por las partes; pero que en ningún caso podrá ser inferior al valor de cómputo hora resultante del valor total de ocho (8) salarios mínimos dividido por el número de horas laborables mes. Texto subrayado declarado INEXEQUIBLE por la Corte Constitucional mediante Sentencia C-517 de 1999 TÍTULO QUINTO DEL RÉGIMEN ESTUDIANTIL CAPÍTULO I DE LOS ESTUDIANTES",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=253
Ley 361 de 1997,24,"Artículo 24º.- Los particulares empleadores que vinculen laboralmente personas con limitación tendrán las siguientes garantías: A que sean preferidos en igualdad de condiciones en los procesos de licitación, adjudicación y celebración de contratos, sean estos públicos o privados si estos tiene en sus nóminas por lo menos un mínimo del 10% de sus empleados en las condiciones de discapacidad enunciadas en la presente ley debidamente certificadas por la oficina de trabajo de la respectiva zona y contratados por lo menos con anterioridad de un año; igualmente deberán mantenerse por un lapso igual al de la contratación; Prelación en el otorgamiento de créditos subvenciones de organismos estatales, siempre y cuando estos se orienten al desarrollo de planes y programas que impliquen la participación activa y permanente de personas con limitación; El Gobierno fijará las tasas arancelarias a la importación de maquinaria y equipo especialmente adoptados o destinados al manejo de personas con limitación. El Gobierno clasificará y definirá el tipo de equipos que se consideran cubiertos por el beneficiario.",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=343
Ley 361 de 1997,26,"Artículo 26º.- Modificado por el art. 137, Decreto Nacional 019 de 2012 . En ningún caso la limitación de una persona, podrá ser motivo para obstaculizar una vinculación laboral, a menos que dicha limitación sea claramente demostrada como incompatible e insuperable en el cargo que se va a desempeñar. Así mismo, ninguna persona limitada podrá ser despedida o su contrato terminado por razón de su limitación, salvo que medie autorización de la oficina de Trabajo. No obstante, quienes fueren despedidos o su contrato terminado por razón de su limitación, sin el cumplimiento del requisito previsto en el inciso anterior, tendrán derecho a una indemnización equivalente a ciento ochenta días del salario, sin perjuicio de las demás prestaciones e indemnizaciones a que hubiere lugar de acuerdo con el Código Sustantivo del Trabajo y demás normas que lo modifiquen, adicionen, complementen o aclaren.",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=343
Ley 361 de 1997,5,"Artículo 5º.- Las personas con limitación deberán aparecer calificadas como tales en el carné de afiliado al Sistema de Seguridad en Salud, ya sea el régimen contributivo o subsidiado. Para tal efecto las empresas promotoras de salud deberán consignar la existencia de la respectiva limitación en el carné de afiliado, para lo cual solicitarán en el formulario de afiliación la información respectiva y la verificación a través de diagnóstico médico en caso de que dicha limitación no sea evidente. Dicho carné especificará el carácter de persona con limitación y el grado de limitación moderada, severa o profunda de la persona. Servirá para identificarse como titular de los derechos establecidos en la presente Ley . NOTA: Texto subrayado declarado EXEQUIBLE mediante Sentencia de la Corte Constitucional C-606 de 2012 El Consejo Nacional de Seguridad Social en Salud realizará las modificaciones necesarias al formulario de afiliación y al carné de los afiliados al Sistema General de Seguridad Social en Salud con el objeto de incorporar las modificaciones aquí señaladas. Lo dispuesto en este artículo se entiende sin perjuicio de las políticas que con relación a las personas con limitación establezca el ""Comité Consultivo Nacional de las Personas con Limitación"" a que se refiere el artículo siguiente.",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=343
Ley 50 de 1990,15,"artículo 15 de esta ley. 2. El salario en especie debe valorarse expresamente en todo contrato de trabajo. A falta de estipulación o de acuerdo sobre su valor real se estimará pericialmente, sin que pueda llegar a constituir y conformar más del cincuenta por ciento (50%) de la totalidad del salario. 3. No obstante, cuando un trabajador devengue el salario mínimo legal, el valor por concepto de salario en especie no podrá exceder del treinta por ciento (30%).",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=281
Ley 50 de 1990,35,"ARTÍCULO 35. El artículo 239 del Código Sustantivo del Trabajo quedará así: Artículo 239. Prohibición de despedir. 1. Ninguna trabajadora puede ser despedida por motivo de embarazo o lactancia. 2. Se presume que el despido se ha efectuado por motivo de embarazo o lactancia, cuando ha tenido lugar dentro del período de embarazo o dentro de los tres meses posteriores al parto, y sin autorización de las autoridades de que trata el artículo siguiente. 3. La trabajadora despedida sin autorización de la autoridad tiene derecho al pago de una indemnización equivalente a los salarios de sesenta (60) días, fuera de las indemnizaciones y prestaciones a que hubiera lugar de acuerdo con el contrato de trabajo y, además, al pago de las doce (12) semanas de descanso remunerado de que trata este capítulo, si no lo ha tomado.",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=281
Ley 50 de 1990,6,"artículo 6o del Código Sustantivo del Trabajo. 2. Cuando se requiere reemplazar personal en vacaciones, en uso de licencia, en incapacidad por enfermedad o maternidad. 3. Para atender incrementos en la producción, el transporte, las ventas de productos o mercancías, los períodos estacionales de cosechas y en la prestación de servicios, por un término de seis (6) meses prorrogable hasta por seis (6) meses más. Parágrafo 1°. Las empresas usuarias no podrán celebrar contratos comerciales con las empresas de servicios temporales para desarrollar situaciones diferentes a las establecidas en el presente artículo. Si vencido el plazo o cumplida la condición estipulada en los numerales 1, 2 y 3 de este artículo, la causa específica que dio origen a alguno de los servicios requeridos en desarrollo de ese contrato subsiste en la empresa usuaria, esta no podrá prorrogar dicho servicio específico con la misma o contratarlo con diferente Empresa de Servicios Temporales. Parágrafo 2°. Si se transgreden los límites establecidos en el presente artículo, en los términos del parágrafo 1°, se tendrá a la empresa usuaria como verdadera empleadora de los trabajadores en misión y a la empresa de servicios temporales como una simple intermediaria, previa declaración de autoridad judicial. Parágrafo 3°. En el evento de que la empresa de servicios temporales transgreda esta norma, afectando de manera grave los derechos de los y las trabajadoras, podrá ser sancionada con la revocatoria de la licencia de funcionamiento de la que trata el",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=281
Ley 50 de 1990,71,"ARTÍCULO 71. Reglamentado por el Decreto 1707 de 1991 . Es empresa de servicios temporales aquella que contrata la prestación de servicios con terceros beneficiarios para colaborar temporalmente en el desarrollo de sus actividades, mediante la labor desarrollada por personas naturales, contratadas directamente por la empresa de servicios temporales, la cual tiene con respecto de éstas el carácter de empleador. Ver el Fallo del Consejo de Estado 4096 de 2006",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=281
Ley 50 de 1990,88,"ARTÍCULO 88. Reglamentado por el Decreto 1707 de 1991 . Las empresas de servicios temporales quedan obligadas a presentar ante el Ministerio de Trabajo y Seguridad Social, los informes estadísticos que éste le solicite relacionados con su oferta y demanda de mano de obra, frecuencia de colocación, ocupación, sectores de actividad económica atendidos, cuantías y escalas de remuneración. El Ministerio de Trabajo y Seguridad Social reglamentará la manera de presentar dichos informes.",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=281
Ley 50 de 1990,98,"ARTÍCULO 98.- El auxilio de cesantía estará sometido a los siguientes regímenes: 1. El régimen tradicional del Código Sustantivo del Trabajo, contenido en el Capítulo VII, Título VIII, parte primera y demás disposiciones que lo modifiquen o adicionen, el cual continuará rigiendo los contratos de trabajo celebrados con anterioridad a la vigencia de esta Ley. 2. El régimen especial que por esta Ley se crea, que se aplicará obligatoriamente a los contratos de trabajo celebrados a partir de su vigencia. PARÁGRAFO.- Reglamentado parcialmente por el Decreto 1176 de 1991 . Los trabajadores vinculados mediante contrato de trabajo celebrados con anterioridad a la vigencia de esta Ley, podrán acogerse al régimen especial señalado en el numeral segundo del presente artículo, para lo cual es suficiente la comunicación escrita, en la cual señale la fecha a partir de la cual se acoge. Ver: Oficio No. SH-8003269/16.12.98. Secretaría de Hacienda. Régimen de cesantías de las entidades públicas del sector salud. CJA20551998",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=281
Ley 50 de 1990,99,"ARTÍCULO 99.- Reglamentado por el Decreto 1176 de 1991 . El nuevo régimen especial de auxilio de cesantía, tendrá las siguientes características: Ver Oficio de fecha 25.11.98. Secretaría Distrital de Salud. Fondo Nacional del Ahorro. CJA09751998 1ª. El 31 de diciembre de cada año se hará la liquidación definitiva de cesantía, por la anualidad o por la fracción correspondiente, sin perjuicio de la que deba efectuarse en fecha diferente por la terminación del contrato de trabajo. 2ª. El empleador cancelará al trabajador los intereses legales del 12% anual o proporcionales por fracción, en los términos de las normas vigentes sobre el régimen tradicional de cesantía, con respecto a la suma causada en el año o en la fracción que se liquide definitivamente. 3ª. El valor liquidado por concepto de cesantía se consignará antes del 15 de febrero del año siguiente, en cuenta individual a nombre del trabajador en el fondo de cesantía que el mismo elija. El empleador que incumpla el plazo señalado deberá pagar un día de salario por cada retardo. Ver Oficio de fecha 25.11.98. Secretaría Distrital de Salud. Fondo Nacional del Ahorro. CJA09751998 4ª. Si al término de la relación laboral existieren saldos de cesantía a favor del trabajador que no hayan sido entregados al Fondo, el empleador se los pagará directamente con los intereses legales respectivos. 5ª. Todo trabajador podrá trasladar su saldo de un fondo de cesantía a otro de la misma naturaleza. El Gobierno fijará el procedimiento que deba seguirse para el efecto. 6ª. Los Fondos de Cesantía serán administrados por las sociedades cuya creación se autoriza, y cuyas características serán precisadas en los decretos que dicta el Gobierno Nacional, en orden a: a. Garantizar una pluralidad de alternativas institucionales para los trabajadores, en todo el territorio nacional; b. Garantizar que la mayor parte de los recursos captados para orientarse hacia el financiamiento de actividades productivas. 7ª. Todos los aspectos que no se modifiquen específicamente por esta Ley, continuarán regulados por las normas vigentes del régimen tradicional relativas al auxilio de cesantía. PARÁGRAFO.- En el evento que los empleadores deban efectuar la liquidación y consignación de la cesantía a que se refiere este artículo y no existan suficientes Sociedades Administradoras de Fondos de Cesantías autorizadas para funcionar, el Gobierno Nacional podrá transitoriamente autorizar a otras entidades u ordenar a las instituciones financieras con participación estatal mayoritaria para que cumplan las funciones de Sociedades Administradoras de Fondos de Cesantía. Parágrafo 1°. El empleador podrá aportar mensualmente con destino al fondo de cesantías el 8.33% del salario base de liquidación compuesto por el salario mensual sumado al auxilio de transporte en los casos en que a este hubiere lugar, como consignación anticipada de cesantías. Para tal efecto, el Ministerio de Salud y Protección Social hará las reglamentaciones correspondientes respecto de la Planilla Integrada de Liquidación de Aportes (PILA). En ningún caso la consignación anticipada podrá entenderse como pago parcial de la cesantía, pues el trabajador solo tendrá acceso a la cesantía anticipada en los términos que así lo determine la Ley o a la terminación del contrato de trabajo. Parágrafo 2°. Las partes podrán acordar por escrito la mensualización de los intereses sobre las cesantías, pagando al trabajador el 1% del salario base de liquidación compuesto por el salario mensual sumado al auxilio de transporte en los casos en que a este hubiere lugar.” (Adiciona Art 64 , paragrafo 1 y 2 de la Ley 2466 de 2025) Ver Decreto Nacional 2880 de 2001",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=281
Ley 6 de 1945,1,"ARTÍCULO 1 ° .- Modificado por el art. 1, Ley 64 de 1946 . Hay contrato de trabajo entre quien presta un servicio personal bajo la continuada dependencia de otro mediante remuneración, y quien recibe tal servicio. No es por tanto, contrato de trabajo el que se celebra para la ejecución de una labor determinada, sin consideración a la persona o personas que hayan de ejecutarla y sin que éstas se sujeten, a horario, reglamentos o control especial del patrono. A falta de estipulaciones lícitas escritas, el contrato de trabajo se entenderá celebrado de conformidad con los modelos que el Gobierno promulgue previa audiencia de comisiones paritarias de patrones y trabajadores, y las obligaciones recíprocas que de él emanen se tendrán por ajustadas en las condiciones usuales en la región que sean más acordes con la aptitud del trabajador y con la naturaleza del negocio. Los modelos a que el presente artículo se refiere, no podrán contener estipulaciones más gravosas para los patronos ni menos favorables para los trabajadores, que las señaladas por la ley.",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=1167
Ley 60 de 1993,6,"artículo 6o. de la presente ley y de las disposiciones legales sobre la materia. 2.- Los municipios asumirán las demás funciones de dirección y administración que les asignen las disposiciones legales sobre la materia, en consonancia con la distribución del situado fiscal definido por el departamento para cada municipio y los recursos propios incluidos por el presupuesto municipal para este efecto. 3.- La planta de personal a cargo de los recursos propios de los municipios no podrá ampliarse sin la asignación presupuestal correspondiente que asegure la financiación para la vigencia fiscal corriente y para las vigencias fiscales futuras de los costos administrativos salariales y prestacionales que ello implique. 4.- Las competencias y funciones que hayan sido asumidas por los municipios en virtud de la Ley 29 de 1989 se ajustarán en todo a lo dispuesto en la presente Ley y a las disposiciones legales sobre la materia. 5.- Los municipios que organicen los sistemas de planeación, de información y de pedagogía; que demuestren eficiencia y eficacia institucional; que demuestren que está realizando aportes permanentes con recursos propios para la educación; que comprueben que cumplen los planes de incorporación de los maestros por contrato que llenen los requisitos de la carrera docente, podrán solicitar al departamento, la facultad para nombrar a los empleados docentes y administrativos de los establecimientos educativos estatales que laboren en el municipio, previo cumplimiento de los requisitos legales para su nombramiento. 6.- Con destino al pago de la planta de personal de los servicios educativos estatales a cargo de los recursos propios, los municipios establecerán una cuenta especial o podrán hacer convenios con los fondos educativos regionales para el manejo de los recursos correspondientes. 7.- A solicitud de los concejos de los municipios que tengan población igual o superior a 100.000 habitantes según el censo nacional de 1985 y con la aprobación del Ministerio de Educación Nacional podrán las asambleas otorgar a estos municipios autonomía para la prestación del servicio de educación y la asunción de las obligaciones correspondientes en las mismas condiciones de los distritos. PARÁGRAFO 1º.- Cuando un departamento compruebe ante el Ministerio de Salud que un municipio no cumple las reglas establecidas por esta ley para la ejecución de las funciones que se le han transferido, podrá, previa autorización del Ministerio, subordinar su ejercicio al cumplimiento de planes de desempeño convenidos mediante contratos interadministrativos celebrados para ese propósito, y promoverá la aplicación de las sanciones a que haya lugar. PARÁGRAFO 2º.- Las competencias y funciones para el servicio de salud que ya hayan sido asumidas por los municipios en virtud del Decreto-ley 77 de 1987, la Ley 10 de 1990 y demás leyes anteriores, en desarrollo del proceso de descentralización se conservarán, sin perjuicio del cumplimiento de los requisitos complementarios y las transformaciones institucionales a que haya lugar de conformidad con lo aquí dispuesto, para cuyo efecto se tendrá un período de un año contado a partir de la vigencia de la presente Ley.",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=274
Ley 776 de 2002,2,"ARTÍCULO 2o. INCAPACIDAD TEMPORAL. Se entiende por incapacidad temporal, aquella que según el cuadro agudo de la enfermedad o lesión que presente el afiliado al Sistema General de Riesgos Profesionales, le impida desempeñar su capacidad laboral por un tiempo determinado.",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=16752
Ley 776 de 2002,4,"ARTÍCULO 4o. REINCORPORACIÓN AL TRABAJO. Al terminar el período de incapacidad temporal, los empleadores están obligados, si el trabajador recupera su capacidad de trabajo, a ubicarlo en el cargo que desempeñaba, o a reubicarlo en cualquier otro para el cual esté capacitado, de la misma categoría.",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=16752
Ley 776 de 2002,8,"ARTÍCULO 8o. REUBICACIÓN DEL TRABAJADOR. Los empleadores están obligados a ubicar al trabajador incapacitado parcialmente en el cargo que desempeñaba o a proporcionarle un trabajo compatible con sus capacidades y aptitudes, para lo cual deberán efectuar los movimientos de personal que sean necesarios.",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=16752
Ley 789 de 2002,28,"Artículo 28 de la Ley 21 de 1982 . Tienen derecho al subsidio familiar en dinero los trabajadores cuya remuneración mensual, fija o variable no sobrepase los cuatro (4) salarios minimos legales mensuales vigentes, smlmv, siempre y cuando laboren al menos 96 horas al mes; y que sumados sus ingresos con los de su cónyuge o compañero (a), no sobrepasen seis (6) salarios minimos legales mensuales vigentes, smlmv. Cuando el trabajador preste sus servicios a más de un empleador, se tendra en cuenta para efectos del cómputo anterior el tiempo laborado para todos ellos y lo pagara la Caja de Compensacion Familiar a la que esta afiliado el empleador de quién el trabajador reciba mayor remuneración mensual. Si las remuneraciones fueren iguales, el trabajador tendra la opcion de escoger la Caja de Compensacion. En todo caso el trabajador no podra recibir doble subsidio. El trabajador beneficiario tendra derecho a recibir el subsidio familiar en dinero durante el período de vacaciones anuales y en los días de descanso o permiso remunerado de ley, convencionales o contractuales; períodos de incapacidad por motivo de enfermedad no profesional, maternidad, accidentes de trabajo y enfermedad profesional. PARÁGRAFO 1°. Daran derecho al subsidio familiar en dinero las personas a cargo de los trabajadores beneficiarios que a continuacion se enumeran: 1. Los hijos que no sobrepasen la edad de 18 años, legitimos, naturales, adoptivos y los hijastros. Después de los 12 años se debera acreditar la escolaridad en establecimiento docente debidamente aprobado. 2. Los hermanos que no sobrepasen la edad de 18 años, huerfanos de padres, que convivan y dependan economicamente del trabajador y que cumplan con el certificado de escolaridad del numeral 1. 3. Los padres del trabajador beneficiario mayores de 60 años, siempre y cuando ninguno de los dos reciba salario, renta o pensión alguna. No podrán cobrar simultáneamente este subsidio más de uno de los hijos trabajadores y que dependan economicamente del trabajador. 4. Los padres, los hermanos huerfanos de padres y los hijos, que sean invalidos o de capacidad fisica disminuida que les impida trabajar, causaran doble cuota de subsidio familiar, sin limitacion en razón de su edad. El trabajador beneficiario debera demostrar que las personas se encuentran a su cargo y conviven con el. 5. En caso de muerte de una persona a cargo por la cuál el trabajador estuviere recibiendo subsidio familiar, se pagara un subsidio extraordinario por el mes en que este ocurra, equivalente a 12 mensualidades del subsidio en dinero que viniere recibiendo por el fallecido. 6. En caso de muerte de un trabajador beneficiario, la Caja de Compensacion Familiar continuara pagando durante 12 meses el monto del subsidio por personas a cargo, a la persona que acredite haberse responsabilizado de la guarda, sostenimiento o cuidado de ellos. El empleador dara aviso inmediato de la muerte de un trabajador afiliado a la Caja de Compensacion. 7. Podrán cobrar simultáneamente el subsidio familiar por los mismos hijos el padre y la madre, cuyas remuneraciones sumadas no excedan de cuatro (4) salarios minimos legales mensuales vigentes, smlmv. PARÁGRAFO 2°. Tendrán derecho a Subsidio Familiar en especie y servicios para todos los demás servicios sociales los trabajadores cuya remuneración mensual fija o variable, no sobrepase los cuatro (4) salarios minimos legales mensuales vigentes, smlmv, y tendrán derecho a estos subsidios las personas a cargo enunciadas en el parágrafo 1° del presente artículo, incluyendo el (la) cónyuge y el trabajador. En el caso del parágrafo 1, los Consejos directivos de las Cajas de Compensacion familiar fijaran las tarifas y montos subsidiadas que deberán ser inversamente proporcional al salario devengado.",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=6778
Ley 789 de 2002,30,"Artículo 30. Naturaleza y características de la relación de aprendizaje. El contrato de aprendizaje es una forma especial dentro del Derecho Laboral, mediante la cuál una persona natural desarrolla formación teorica practica en una entidad autorizada, a cambio de que una empresa patrocinadora proporcione los medios para adquirir formación profesional metodica y completa requerida en el oficio, actividad u ocupacion y esto le implique desempeñarse dentro del manejo administrativo, operativo comercial o financiero propios del giro ordinario de las actividades de la empresa, por cualquier tiempo determinado no superior a dos (2) años, y por esto reciba un apoyo de sostenimiento mensual, el cuál en ningún caso constituye salario. Son elementos particulares y especiales del contrato de aprendizaje: a) La finalidad es la de facilitar la formación de las ocupaciones en las que se refiere el presente artículo; b) La subordinacion esta referida exclusivamente a las actividades propias del aprendizaje; c) La formación se recibe a título estrictamente personal; d) El apoyo del sostenimiento mensual tiene cómo fin garantizar el proceso de aprendizaje. Durante toda la vigencia de la relación, el aprendiz recibira de la empresa un apoyo de sostenimiento mensual que sea cómo mínimo en la fase lectiva el equivalente al 50% de un (1) salario mínimo mensual vigente. El apoyo del sostenimiento durante la fase practica sera equivalente al setenta y cinco por ciento (75%) de un salario mínimo mensual legal vigente. Reglamentado por el Decreto Nacional 451 de 2008 . El apoyo de sostenimiento durante la fase practica sera diferente cuando la tasa de desempleo nacional sea menor del diez por ciento (10%), caso en el cuál sera equivalente al ciento por ciento (100%) de un salario mínimo legal vigente. En ningún caso el apoyo de sostenimiento mensual podra ser regulado a través de convenios o contratos colectivos o fallos arbitrales recaidos en una negociacion colectiva. Si el aprendiz es estudiante universitario el apoyo mensual, el apoyo de sostenimiento mensual no podra ser inferior al equivalente a un salario mínimo legal vigente. Durante la fase practica el aprendiz estara afiliado en riesgos profesionales por la ARP que cubre la empresa. En materia de salud, durante las fases lectiva y practica, el aprendiz estara cubierto por el Sistema de Seguridad Social en Salud, conforme al régimen de trabajadores independientes, y pagado plenamente por la empresa patrocinadora en los términos, condiciones y beneficios que defina el Gobierno Nacional. El contrato de aprendizaje podra versar sobre ocupaciones semicalificadas que no requieran título o calificadas que requieran título de formación técnica no formal, tecnicos profesionales o tecnologicos, de instituciones de educacion reconocidas por el Estado y trabajadores aprendices del SENA. El Contrato de aprendizaje podra versar sobre estudiantes universitarios para los casos en que el aprendiz cumpla con actividades de 24 horas semanales en la empresa y al mismo tiempo cumpla con el desarrollo del pensum de su carrera profesional, o que curse el semestre de practica. En todo caso la actividad del aprendiz debera guardar relación con su formación academica. PARÁGRAFO . Para los departamentos de Amazonas, Guainia, Vichada, Vaupes, Choco y Guaviare, el Gobierno incluira una partida adicional en el Presupuesto General de la Nacio n que transferira con destino al reconocimiento del pago de los contratos de aprendizaje. PARÁGRAFO TRANSITORIO . Los contratos de aprendizaje que se esten ejecutando a la promulgacion de esta ley, continuaran rigiendose por las normas vigentes a la celebracion del contrato. Artículo declarado EXEQUIBLE por la Corte Constitucional unicamente por los cargos estudiados en la Sentencia C-038 de 2004 Ver art. 10, Decreto Nacional 933 de 2003 , Ver el art 2, Decreto Nacional 2585 de 2003 .",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=6778
Ley 789 de 2002,32,"ARTÍCULO 32. Empresas obligadas a la vinculación de aprendices. Adicionado por el art. 168, Ley 1450 de 2011 . Las empresas privadas, desarrolladas por personas naturales o jurídicas, que realicen cualquier tipo de actividad económica diferente de la construccion, que ocupen un número de trabajadores no inferior a quince (15), se encuentran obligadas a vincular aprendices para los oficios u ocupaciones que requieran formación academica o profesional metodica y completa en la actividad económica que desempeñan. Las empresas industriales y comerciales del Estado y las de Economía mixta del orden Nacional, departamental, distrital y municipal, estaran obligadas a la vinculación de aprendices en los términos de esta ley. Las demás entidades públicas no estaran sometidas a la cuota de aprendizaje, salvo en los casos que determine el Gobierno Nacional. El empresario obligado a cumplir con la cuota de aprendizaje podra tener practicantes universitarios bajo la modalidad de relación de aprendizaje, en el desarrollo de actividades propias de la empresa, siempre y cuando estos no superen el 25% del total de aprendices. PARÁGRAFO . Empresas de menos de diez (10) trabajadores podrán voluntariamente tener un aprendiz de formación del SENA. Ver art. 1, Decreto Nacional 2585 de 2003 . Para la financiación de los contratos de aprendizaje para las modalidades especiales de formación técnica, tecnológica, profesional y teórico práctica empresarial prevista en el",1,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=6778
