consulta,articulo,tipo,label,sentencia_origen
"Trabajé como consultora de selección por obra o labor desde septiembre de 2022. El 28 de septiembre de 2023 me enteré que estaba embarazada y le avisé a mi jefa. Al día siguiente, 29 de septiembre, me despidieron sin justa causa. Intenté informar de nuevo mi embarazo pero me dijeron que ya estaba desvinculada. Luego confirmé el embarazo con exámenes médicos pero la empresa se negó a reintegrarme diciendo que les informé después del despido.",CST Art. 186,negativo_facil,0,T-347/24
"Trabajé como consultora de selección por obra o labor desde septiembre de 2022. El 28 de septiembre de 2023 me enteré que estaba embarazada y le avisé a mi jefa. Al día siguiente, 29 de septiembre, me despidieron sin justa causa. Intenté informar de nuevo mi embarazo pero me dijeron que ya estaba desvinculada. Luego confirmé el embarazo con exámenes médicos pero la empresa se negó a reintegrarme diciendo que les informé después del despido.",CST Art. 240,negativo_dificil_placeholder,0,T-347/24
"Dos trabajadores fueron despedidos por CBI Colombia SA después de haber tenido problemas de salud. Uno había sido operado de un tumor benigno y lo despidieron durante sus incapacidades. El otro tenía problemas de columna y fue operado de la vesícula, y también lo despidieron estando enfermo. Ambos pedían ser reintegrados porque decían que los despidieron por su estado de salud.","Ley 361 de 1997, Art. 26",positivo,1,T-647/15
"Dos trabajadores fueron despedidos por CBI Colombia SA después de haber tenido problemas de salud. Uno había sido operado de un tumor benigno y lo despidieron durante sus incapacidades. El otro tenía problemas de columna y fue operado de la vesícula, y también lo despidieron estando enfermo. Ambos pedían ser reintegrados porque decían que los despidieron por su estado de salud.",CST Art. 236,negativo_facil,0,T-647/15
"Dos trabajadores fueron despedidos por CBI Colombia SA después de haber tenido problemas de salud. Uno había sido operado de un tumor benigno y lo despidieron durante sus incapacidades. El otro tenía problemas de columna y fue operado de la vesícula, y también lo despidieron estando enfermo. Ambos pedían ser reintegrados porque decían que los despidieron por su estado de salud.","Código Sustantivo del Trabajo, Art. 62 - Terminación del contrato por justa causa",negativo_dificil_placeholder,0,T-647/15
"Me despidieron estando en período de prueba después de sufrir un accidente de tránsito trabajando como conductor. El accidente me causó lesiones en tórax, columna y hombro derecho, pero la empresa no reportó nada a la ARP y me sacaron a los dos meses diciendo que estaba en prueba, sin tener en cuenta que yo estaba incapacitado.",CST Art. 58,positivo,1,T-410/11
"Me despidieron estando en período de prueba después de sufrir un accidente de tránsito trabajando como conductor. El accidente me causó lesiones en tórax, columna y hombro derecho, pero la empresa no reportó nada a la ARP y me sacaron a los dos meses diciendo que estaba en prueba, sin tener en cuenta que yo estaba incapacitado.",CST Art. 236,negativo_facil,0,T-410/11
"Me despidieron estando en período de prueba después de sufrir un accidente de tránsito trabajando como conductor. El accidente me causó lesiones en tórax, columna y hombro derecho, pero la empresa no reportó nada a la ARP y me sacaron a los dos meses diciendo que estaba en prueba, sin tener en cuenta que yo estaba incapacitado.",CST Art. 61,negativo_dificil_placeholder,0,T-410/11
Trabajé como auxiliar de enfermería con contrato a término fijo hasta diciembre de 1999. Seguí haciendo turnos en enero y les avisé que estaba embarazada el 17 de enero de 2000. El 24 de enero me dijeron que el contrato ya había terminado desde diciembre y me dejaron sin trabajo estando embarazada.,CST Art. 239,positivo,1,T-1245/00
Trabajé como auxiliar de enfermería con contrato a término fijo hasta diciembre de 1999. Seguí haciendo turnos en enero y les avisé que estaba embarazada el 17 de enero de 2000. El 24 de enero me dijeron que el contrato ya había terminado desde diciembre y me dejaron sin trabajo estando embarazada.,CST Art. 236,negativo_facil,0,T-1245/00
Trabajé como auxiliar de enfermería con contrato a término fijo hasta diciembre de 1999. Seguí haciendo turnos en enero y les avisé que estaba embarazada el 17 de enero de 2000. El 24 de enero me dijeron que el contrato ya había terminado desde diciembre y me dejaron sin trabajo estando embarazada.,CST Art. 46,negativo_dificil_placeholder,0,T-1245/00
"Trabajé en Telecom como servidor público y me despidieron el 25 de julio de 2003 sin tener en cuenta que soy padre cabeza de familia. Después la Corte ordenó que notificaran a los ex funcionarios para reintegrarlos si cumplían requisitos, presenté mi documentación pero me negaron el reintegro porque al momento de mi desvinculación mi esposa aparecía como beneficiaria en la EPS, aunque en realidad estábamos separados de hecho desde mayo de 2003.",Ley 790 de 2002,positivo,1,T-486/06
"Trabajé en Telecom como servidor público y me despidieron el 25 de julio de 2003 sin tener en cuenta que soy padre cabeza de familia. Después la Corte ordenó que notificaran a los ex funcionarios para reintegrarlos si cumplían requisitos, presenté mi documentación pero me negaron el reintegro porque al momento de mi desvinculación mi esposa aparecía como beneficiaria en la EPS, aunque en realidad estábamos separados de hecho desde mayo de 2003.",Decreto 190 de 2003,positivo,1,T-486/06
"Trabajé en Telecom como servidor público y me despidieron el 25 de julio de 2003 sin tener en cuenta que soy padre cabeza de familia. Después la Corte ordenó que notificaran a los ex funcionarios para reintegrarlos si cumplían requisitos, presenté mi documentación pero me negaron el reintegro porque al momento de mi desvinculación mi esposa aparecía como beneficiaria en la EPS, aunque en realidad estábamos separados de hecho desde mayo de 2003.",CST Art. 236,negativo_facil,0,T-486/06
"Trabajé en Telecom como servidor público y me despidieron el 25 de julio de 2003 sin tener en cuenta que soy padre cabeza de familia. Después la Corte ordenó que notificaran a los ex funcionarios para reintegrarlos si cumplían requisitos, presenté mi documentación pero me negaron el reintegro porque al momento de mi desvinculación mi esposa aparecía como beneficiaria en la EPS, aunque en realidad estábamos separados de hecho desde mayo de 2003.",Artículo 239 del Código Sustantivo del Trabajo,negativo_dificil_placeholder,0,T-486/06
"Trabajé como tecnólogo de distribución rural en Codensa desde julio de 2004 hasta noviembre de 2015. Me programaban turnos de disponibilidad para atender emergencias eléctricas, pero solo me pagaban las horas cuando efectivamente me llamaban y atendía la emergencia, no todo el tiempo que estaba disponible esperando la llamada.",CST Art. 23,positivo,1,SL-1514/23
"Trabajé como tecnólogo de distribución rural en Codensa desde julio de 2004 hasta noviembre de 2015. Me programaban turnos de disponibilidad para atender emergencias eléctricas, pero solo me pagaban las horas cuando efectivamente me llamaban y atendía la emergencia, no todo el tiempo que estaba disponible esperando la llamada.",CST Art. 127,positivo,1,SL-1514/23
"Trabajé como tecnólogo de distribución rural en Codensa desde julio de 2004 hasta noviembre de 2015. Me programaban turnos de disponibilidad para atender emergencias eléctricas, pero solo me pagaban las horas cuando efectivamente me llamaban y atendía la emergencia, no todo el tiempo que estaba disponible esperando la llamada.",CST Art. 168,positivo,1,SL-1514/23
"Trabajé como tecnólogo de distribución rural en Codensa desde julio de 2004 hasta noviembre de 2015. Me programaban turnos de disponibilidad para atender emergencias eléctricas, pero solo me pagaban las horas cuando efectivamente me llamaban y atendía la emergencia, no todo el tiempo que estaba disponible esperando la llamada.",CST Art. 236,negativo_facil,0,SL-1514/23
"Trabajé como tecnólogo de distribución rural en Codensa desde julio de 2004 hasta noviembre de 2015. Me programaban turnos de disponibilidad para atender emergencias eléctricas, pero solo me pagaban las horas cuando efectivamente me llamaban y atendía la emergencia, no todo el tiempo que estaba disponible esperando la llamada.",CST Art. 161 - Jornada ordinaria,negativo_dificil_placeholder,0,SL-1514/23
"Trabajé 9 años en Cementos Argos y me despidieron sin justa causa en 2016. Soy padre cabeza de familia porque tengo una hija menor con parálisis cerebral (81.5% de discapacidad) que depende de mí económicamente. Mi esposa se dedica al cuidado permanente de la niña por su condición médica. Interpuse tutela que me dieron en segunda instancia, pero después me trasladaron a otra planta y luego me despidieron.","Ley 82 de 1993, Art. 2",positivo,1,SL-1166/23
"Trabajé 9 años en Cementos Argos y me despidieron sin justa causa en 2016. Soy padre cabeza de familia porque tengo una hija menor con parálisis cerebral (81.5% de discapacidad) que depende de mí económicamente. Mi esposa se dedica al cuidado permanente de la niña por su condición médica. Interpuse tutela que me dieron en segunda instancia, pero después me trasladaron a otra planta y luego me despidieron.","Ley 1232 de 2008, Art. 1",positivo,1,SL-1166/23
"Trabajé 9 años en Cementos Argos y me despidieron sin justa causa en 2016. Soy padre cabeza de familia porque tengo una hija menor con parálisis cerebral (81.5% de discapacidad) que depende de mí económicamente. Mi esposa se dedica al cuidado permanente de la niña por su condición médica. Interpuse tutela que me dieron en segunda instancia, pero después me trasladaron a otra planta y luego me despidieron.",CST Art. 236,negativo_facil,0,SL-1166/23
"Trabajé 9 años en Cementos Argos y me despidieron sin justa causa en 2016. Soy padre cabeza de familia porque tengo una hija menor con parálisis cerebral (81.5% de discapacidad) que depende de mí económicamente. Mi esposa se dedica al cuidado permanente de la niña por su condición médica. Interpuse tutela que me dieron en segunda instancia, pero después me trasladaron a otra planta y luego me despidieron.","Código Sustantivo del Trabajo, Art. 26",negativo_dificil_placeholder,0,SL-1166/23
"Trabajé como mayordomo en una finca desde mayo de 2017 junto con mi esposa, quien preparaba comida para los trabajadores y hacía aseo. En octubre de 2017 hubo una explosión de un fogón que mató a mi esposa por quemaduras y a mí me dejó lesionado. El patrón nunca nos afilió a seguridad social ni tenía elementos de seguridad en la finca.",CST Art. 24,positivo,1,SL-1050/23
"Trabajé como mayordomo en una finca desde mayo de 2017 junto con mi esposa, quien preparaba comida para los trabajadores y hacía aseo. En octubre de 2017 hubo una explosión de un fogón que mató a mi esposa por quemaduras y a mí me dejó lesionado. El patrón nunca nos afilió a seguridad social ni tenía elementos de seguridad en la finca.",CST Art. 236,negativo_facil,0,SL-1050/23
"Trabajé como mayordomo en una finca desde mayo de 2017 junto con mi esposa, quien preparaba comida para los trabajadores y hacía aseo. En octubre de 2017 hubo una explosión de un fogón que mató a mi esposa por quemaduras y a mí me dejó lesionado. El patrón nunca nos afilió a seguridad social ni tenía elementos de seguridad en la finca.",CST Art. 22,negativo_dificil_placeholder,0,SL-1050/23
"Trabajé como pintor en Industrias Mussgo desde septiembre de 2000 hasta diciembre de 2016, durante 16 años. Me decían que era contratista independiente y me pagaban con cuentas de cobro, pero yo trabajaba en sus instalaciones, con sus herramientas, en horario fijo de lunes a sábado, y me llamaban la atención cuando llegaba tarde. Renuncié y nunca me pagaron prestaciones sociales ni me afiliaron a seguridad social.",CST Art. 23,positivo,1,SL-2338/23
"Trabajé como pintor en Industrias Mussgo desde septiembre de 2000 hasta diciembre de 2016, durante 16 años. Me decían que era contratista independiente y me pagaban con cuentas de cobro, pero yo trabajaba en sus instalaciones, con sus herramientas, en horario fijo de lunes a sábado, y me llamaban la atención cuando llegaba tarde. Renuncié y nunca me pagaron prestaciones sociales ni me afiliaron a seguridad social.",CST Art. 24,positivo,1,SL-2338/23
"Trabajé como pintor en Industrias Mussgo desde septiembre de 2000 hasta diciembre de 2016, durante 16 años. Me decían que era contratista independiente y me pagaban con cuentas de cobro, pero yo trabajaba en sus instalaciones, con sus herramientas, en horario fijo de lunes a sábado, y me llamaban la atención cuando llegaba tarde. Renuncié y nunca me pagaron prestaciones sociales ni me afiliaron a seguridad social.",CST Art. 65,positivo,1,SL-2338/23
"Trabajé como pintor en Industrias Mussgo desde septiembre de 2000 hasta diciembre de 2016, durante 16 años. Me decían que era contratista independiente y me pagaban con cuentas de cobro, pero yo trabajaba en sus instalaciones, con sus herramientas, en horario fijo de lunes a sábado, y me llamaban la atención cuando llegaba tarde. Renuncié y nunca me pagaron prestaciones sociales ni me afiliaron a seguridad social.","Ley 50 de 1990, Art. 99",positivo,1,SL-2338/23
"Trabajé como pintor en Industrias Mussgo desde septiembre de 2000 hasta diciembre de 2016, durante 16 años. Me decían que era contratista independiente y me pagaban con cuentas de cobro, pero yo trabajaba en sus instalaciones, con sus herramientas, en horario fijo de lunes a sábado, y me llamaban la atención cuando llegaba tarde. Renuncié y nunca me pagaron prestaciones sociales ni me afiliaron a seguridad social.","Ley 100 de 1993, Art. 17",positivo,1,SL-2338/23
"Trabajé como pintor en Industrias Mussgo desde septiembre de 2000 hasta diciembre de 2016, durante 16 años. Me decían que era contratista independiente y me pagaban con cuentas de cobro, pero yo trabajaba en sus instalaciones, con sus herramientas, en horario fijo de lunes a sábado, y me llamaban la atención cuando llegaba tarde. Renuncié y nunca me pagaron prestaciones sociales ni me afiliaron a seguridad social.","Ley 100 de 1993, Art. 204",positivo,1,SL-2338/23
"Trabajé como pintor en Industrias Mussgo desde septiembre de 2000 hasta diciembre de 2016, durante 16 años. Me decían que era contratista independiente y me pagaban con cuentas de cobro, pero yo trabajaba en sus instalaciones, con sus herramientas, en horario fijo de lunes a sábado, y me llamaban la atención cuando llegaba tarde. Renuncié y nunca me pagaron prestaciones sociales ni me afiliaron a seguridad social.",CST Art. 236,negativo_facil,0,SL-2338/23
"Trabajé como pintor en Industrias Mussgo desde septiembre de 2000 hasta diciembre de 2016, durante 16 años. Me decían que era contratista independiente y me pagaban con cuentas de cobro, pero yo trabajaba en sus instalaciones, con sus herramientas, en horario fijo de lunes a sábado, y me llamaban la atención cuando llegaba tarde. Renuncié y nunca me pagaron prestaciones sociales ni me afiliaron a seguridad social.",CST Art. 34,negativo_dificil_placeholder,0,SL-2338/23
"Trabajé para Welltec desde junio de 2010 en Colombia como gerente, estableciendo la sucursal acá. Me pagaban desde Estados Unidos y me tenían subordinado a jefes en Brasil. Renuncié por falta de apoyo, acoso laboral y porque no me afiliaron a seguridad social. Pedí que reconocieran que fue contrato colombiano y me pagaran prestaciones.",CST Art. 2,positivo,1,SL-646/23
"Trabajé para Welltec desde junio de 2010 en Colombia como gerente, estableciendo la sucursal acá. Me pagaban desde Estados Unidos y me tenían subordinado a jefes en Brasil. Renuncié por falta de apoyo, acoso laboral y porque no me afiliaron a seguridad social. Pedí que reconocieran que fue contrato colombiano y me pagaran prestaciones.",CST Art. 23,positivo,1,SL-646/23
"Trabajé para Welltec desde junio de 2010 en Colombia como gerente, estableciendo la sucursal acá. Me pagaban desde Estados Unidos y me tenían subordinado a jefes en Brasil. Renuncié por falta de apoyo, acoso laboral y porque no me afiliaron a seguridad social. Pedí que reconocieran que fue contrato colombiano y me pagaran prestaciones.",CST Art. 236,negativo_facil,0,SL-646/23
"Trabajé para Welltec desde junio de 2010 en Colombia como gerente, estableciendo la sucursal acá. Me pagaban desde Estados Unidos y me tenían subordinado a jefes en Brasil. Renuncié por falta de apoyo, acoso laboral y porque no me afiliaron a seguridad social. Pedí que reconocieran que fue contrato colombiano y me pagaran prestaciones.",CST Art. 127,negativo_dificil_placeholder,0,SL-646/23
"Trabajé en Avianca desde 1996 hasta 2013, primero directo, luego me pasaron por varias cooperativas de trabajo (CTA) entre 2003 y 2012, y de nuevo directo hasta que me despidieron en marzo de 2013. Siempre hice el mismo trabajo de contador de inventarios en sus instalaciones y con sus jefes dándome órdenes. Me despidieron sin seguir el procedimiento de la convención colectiva y no me reconocieron los beneficios convencionales.",CST Art. 23,positivo,1,SL-780/23
"Trabajé en Avianca desde 1996 hasta 2013, primero directo, luego me pasaron por varias cooperativas de trabajo (CTA) entre 2003 y 2012, y de nuevo directo hasta que me despidieron en marzo de 2013. Siempre hice el mismo trabajo de contador de inventarios en sus instalaciones y con sus jefes dándome órdenes. Me despidieron sin seguir el procedimiento de la convención colectiva y no me reconocieron los beneficios convencionales.",CST Art. 46,positivo,1,SL-780/23
"Trabajé en Avianca desde 1996 hasta 2013, primero directo, luego me pasaron por varias cooperativas de trabajo (CTA) entre 2003 y 2012, y de nuevo directo hasta que me despidieron en marzo de 2013. Siempre hice el mismo trabajo de contador de inventarios en sus instalaciones y con sus jefes dándome órdenes. Me despidieron sin seguir el procedimiento de la convención colectiva y no me reconocieron los beneficios convencionales.",CST Art. 65,positivo,1,SL-780/23
"Trabajé en Avianca desde 1996 hasta 2013, primero directo, luego me pasaron por varias cooperativas de trabajo (CTA) entre 2003 y 2012, y de nuevo directo hasta que me despidieron en marzo de 2013. Siempre hice el mismo trabajo de contador de inventarios en sus instalaciones y con sus jefes dándome órdenes. Me despidieron sin seguir el procedimiento de la convención colectiva y no me reconocieron los beneficios convencionales.",Constitución Política Art. 53,positivo,1,SL-780/23
"Trabajé en Avianca desde 1996 hasta 2013, primero directo, luego me pasaron por varias cooperativas de trabajo (CTA) entre 2003 y 2012, y de nuevo directo hasta que me despidieron en marzo de 2013. Siempre hice el mismo trabajo de contador de inventarios en sus instalaciones y con sus jefes dándome órdenes. Me despidieron sin seguir el procedimiento de la convención colectiva y no me reconocieron los beneficios convencionales.",CPTSS Art. 50,positivo,1,SL-780/23
"Trabajé en Avianca desde 1996 hasta 2013, primero directo, luego me pasaron por varias cooperativas de trabajo (CTA) entre 2003 y 2012, y de nuevo directo hasta que me despidieron en marzo de 2013. Siempre hice el mismo trabajo de contador de inventarios en sus instalaciones y con sus jefes dándome órdenes. Me despidieron sin seguir el procedimiento de la convención colectiva y no me reconocieron los beneficios convencionales.",CST Art. 236,negativo_facil,0,SL-780/23
"Trabajé en Avianca desde 1996 hasta 2013, primero directo, luego me pasaron por varias cooperativas de trabajo (CTA) entre 2003 y 2012, y de nuevo directo hasta que me despidieron en marzo de 2013. Siempre hice el mismo trabajo de contador de inventarios en sus instalaciones y con sus jefes dándome órdenes. Me despidieron sin seguir el procedimiento de la convención colectiva y no me reconocieron los beneficios convencionales.",CST Art. 34,negativo_dificil_placeholder,0,SL-780/23
"Trabajé desde diciembre de 2011 hasta junio de 2013 como jefe del sistema de información geográfica y arquitecto para Distromel Andina Ltda., quien tenía contrato con la UAESP. Renuncié porque me debían 8 meses y 19 días de salario. Después de renunciar, Distromel nunca me pagó los salarios ni prestaciones sociales que me debían.",CST Art. 34,positivo,1,SL-4873/21
"Trabajé desde diciembre de 2011 hasta junio de 2013 como jefe del sistema de información geográfica y arquitecto para Distromel Andina Ltda., quien tenía contrato con la UAESP. Renuncié porque me debían 8 meses y 19 días de salario. Después de renunciar, Distromel nunca me pagó los salarios ni prestaciones sociales que me debían.","Decreto 2351 de 1965, Art. 3",positivo,1,SL-4873/21
"Trabajé desde diciembre de 2011 hasta junio de 2013 como jefe del sistema de información geográfica y arquitecto para Distromel Andina Ltda., quien tenía contrato con la UAESP. Renuncié porque me debían 8 meses y 19 días de salario. Después de renunciar, Distromel nunca me pagó los salarios ni prestaciones sociales que me debían.",CST Art. 236,negativo_facil,0,SL-4873/21
"Trabajé desde diciembre de 2011 hasta junio de 2013 como jefe del sistema de información geográfica y arquitecto para Distromel Andina Ltda., quien tenía contrato con la UAESP. Renuncié porque me debían 8 meses y 19 días de salario. Después de renunciar, Distromel nunca me pagó los salarios ni prestaciones sociales que me debían.",CST Art. 64,negativo_dificil_placeholder,0,SL-4873/21
"Trabajé 11 años como Director de Arriendos en RV Inmobiliaria SA desde 2005 hasta enero de 2016, cuando me despidieron alegando que violé la cláusula de exclusividad porque fui accionista al momento de constituir Blue Smart Inmobiliaria SAS en 2013, aunque ya había vendido mis acciones en 2014 y nunca trabajé para esa empresa ni hice competencia desleal.",CST Art. 64,positivo,1,SL-1287/21
"Trabajé 11 años como Director de Arriendos en RV Inmobiliaria SA desde 2005 hasta enero de 2016, cuando me despidieron alegando que violé la cláusula de exclusividad porque fui accionista al momento de constituir Blue Smart Inmobiliaria SAS en 2013, aunque ya había vendido mis acciones en 2014 y nunca trabajé para esa empresa ni hice competencia desleal.",CST Art. 236,negativo_facil,0,SL-1287/21
"Trabajé 11 años como Director de Arriendos en RV Inmobiliaria SA desde 2005 hasta enero de 2016, cuando me despidieron alegando que violé la cláusula de exclusividad porque fui accionista al momento de constituir Blue Smart Inmobiliaria SAS en 2013, aunque ya había vendido mis acciones en 2014 y nunca trabajé para esa empresa ni hice competencia desleal.",CST Art. 60,negativo_dificil_placeholder,0,SL-1287/21
"Trabajé 12 años y medio en Cerro Matoso como minero operador. Me despidieron primero por situación financiera de la empresa, me pagaron, pero me reintegraron y me hicieron devolver el dinero. Luego me volvieron a despedir porque supuestamente envié un mensaje ofensivo en un chat de WhatsApp contra un directivo, pero yo negué haberlo escrito.","Convención Colectiva de Trabajo con Sintracerromatoso, Art. 14 literal d",positivo,1,SL-1114/21
"Trabajé 12 años y medio en Cerro Matoso como minero operador. Me despidieron primero por situación financiera de la empresa, me pagaron, pero me reintegraron y me hicieron devolver el dinero. Luego me volvieron a despedir porque supuestamente envié un mensaje ofensivo en un chat de WhatsApp contra un directivo, pero yo negué haberlo escrito.",CST Art. 62 literal A numeral 2,positivo,1,SL-1114/21
"Trabajé 12 años y medio en Cerro Matoso como minero operador. Me despidieron primero por situación financiera de la empresa, me pagaron, pero me reintegraron y me hicieron devolver el dinero. Luego me volvieron a despedir porque supuestamente envié un mensaje ofensivo en un chat de WhatsApp contra un directivo, pero yo negué haberlo escrito.",CST Art. 236,negativo_facil,0,SL-1114/21
"Trabajé 12 años y medio en Cerro Matoso como minero operador. Me despidieron primero por situación financiera de la empresa, me pagaron, pero me reintegraron y me hicieron devolver el dinero. Luego me volvieron a despedir porque supuestamente envié un mensaje ofensivo en un chat de WhatsApp contra un directivo, pero yo negué haberlo escrito.",CST Art. 58 literal A numeral 6,negativo_dificil_placeholder,0,SL-1114/21
"Trabajé en la hacienda El Madroñal desde enero de 2006 hasta agosto de 2013 regando caña de azúcar y como cabo de cuadrilla, ganando $2.500.000 mensuales. El 13 de agosto de 2013 el patrón me dijo que ya no continuaría y nunca me pagó cesantías, primas, vacaciones ni nada de lo que me debía.",CST Art. 24,positivo,1,SL-2096/21
"Trabajé en la hacienda El Madroñal desde enero de 2006 hasta agosto de 2013 regando caña de azúcar y como cabo de cuadrilla, ganando $2.500.000 mensuales. El 13 de agosto de 2013 el patrón me dijo que ya no continuaría y nunca me pagó cesantías, primas, vacaciones ni nada de lo que me debía.",CGP Art. 167,positivo,1,SL-2096/21
"Trabajé en la hacienda El Madroñal desde enero de 2006 hasta agosto de 2013 regando caña de azúcar y como cabo de cuadrilla, ganando $2.500.000 mensuales. El 13 de agosto de 2013 el patrón me dijo que ya no continuaría y nunca me pagó cesantías, primas, vacaciones ni nada de lo que me debía.",CPTSS Art. 54A,positivo,1,SL-2096/21
"Trabajé en la hacienda El Madroñal desde enero de 2006 hasta agosto de 2013 regando caña de azúcar y como cabo de cuadrilla, ganando $2.500.000 mensuales. El 13 de agosto de 2013 el patrón me dijo que ya no continuaría y nunca me pagó cesantías, primas, vacaciones ni nada de lo que me debía.",CGP Art. 244,positivo,1,SL-2096/21
"Trabajé en la hacienda El Madroñal desde enero de 2006 hasta agosto de 2013 regando caña de azúcar y como cabo de cuadrilla, ganando $2.500.000 mensuales. El 13 de agosto de 2013 el patrón me dijo que ya no continuaría y nunca me pagó cesantías, primas, vacaciones ni nada de lo que me debía.",CST Art. 236,negativo_facil,0,SL-2096/21
"Trabajé en la hacienda El Madroñal desde enero de 2006 hasta agosto de 2013 regando caña de azúcar y como cabo de cuadrilla, ganando $2.500.000 mensuales. El 13 de agosto de 2013 el patrón me dijo que ya no continuaría y nunca me pagó cesantías, primas, vacaciones ni nada de lo que me debía.",CST Art. 64,negativo_dificil_placeholder,0,SL-2096/21
"Trabajé como presidenta y representante legal de la fiduciaria desde 1995 hasta 2013, me trataron de bandida y mentirosa en reuniones de junta directiva porque me opuse a operaciones riesgosas, me presionaron y maltrataron hasta que renuncié el 19 de septiembre de 2013. Pedí que se reconociera que fui inducida a renunciar y que en realidad fue un despido indirecto.",CST Art. 62,positivo,1,SL-1636/21
"Trabajé como presidenta y representante legal de la fiduciaria desde 1995 hasta 2013, me trataron de bandida y mentirosa en reuniones de junta directiva porque me opuse a operaciones riesgosas, me presionaron y maltrataron hasta que renuncié el 19 de septiembre de 2013. Pedí que se reconociera que fui inducida a renunciar y que en realidad fue un despido indirecto.",CST Art. 64,positivo,1,SL-1636/21
"Trabajé como presidenta y representante legal de la fiduciaria desde 1995 hasta 2013, me trataron de bandida y mentirosa en reuniones de junta directiva porque me opuse a operaciones riesgosas, me presionaron y maltrataron hasta que renuncié el 19 de septiembre de 2013. Pedí que se reconociera que fui inducida a renunciar y que en realidad fue un despido indirecto.",CST Art. 236,negativo_facil,0,SL-1636/21
"Trabajé como presidenta y representante legal de la fiduciaria desde 1995 hasta 2013, me trataron de bandida y mentirosa en reuniones de junta directiva porque me opuse a operaciones riesgosas, me presionaron y maltrataron hasta que renuncié el 19 de septiembre de 2013. Pedí que se reconociera que fui inducida a renunciar y que en realidad fue un despido indirecto.",CST Art. 61,negativo_dificil_placeholder,0,SL-1636/21
"Trabajé 24 años como operario de montacargas y me despidieron después de que un compañero ebrio me agredió verbalmente con insultos racistas llamándome 'negro hijueputa' y 'negro bruto'. Yo reaccioné lanzándole mi casco. La empresa nos despidió a los dos por igual, sin considerar que yo solo me defendí de la agresión discriminatoria.",CST Art. 62 literal a numeral 2,positivo,1,SL-2850/20
"Trabajé 24 años como operario de montacargas y me despidieron después de que un compañero ebrio me agredió verbalmente con insultos racistas llamándome 'negro hijueputa' y 'negro bruto'. Yo reaccioné lanzándole mi casco. La empresa nos despidió a los dos por igual, sin considerar que yo solo me defendí de la agresión discriminatoria.","Ley 50 de 1990, Art. 6",positivo,1,SL-2850/20
"Trabajé 24 años como operario de montacargas y me despidieron después de que un compañero ebrio me agredió verbalmente con insultos racistas llamándome 'negro hijueputa' y 'negro bruto'. Yo reaccioné lanzándole mi casco. La empresa nos despidió a los dos por igual, sin considerar que yo solo me defendí de la agresión discriminatoria.","Ley 789 de 2002, Art. 28",positivo,1,SL-2850/20
"Trabajé 24 años como operario de montacargas y me despidieron después de que un compañero ebrio me agredió verbalmente con insultos racistas llamándome 'negro hijueputa' y 'negro bruto'. Yo reaccioné lanzándole mi casco. La empresa nos despidió a los dos por igual, sin considerar que yo solo me defendí de la agresión discriminatoria.",CCT Art. 40,positivo,1,SL-2850/20
"Trabajé 24 años como operario de montacargas y me despidieron después de que un compañero ebrio me agredió verbalmente con insultos racistas llamándome 'negro hijueputa' y 'negro bruto'. Yo reaccioné lanzándole mi casco. La empresa nos despidió a los dos por igual, sin considerar que yo solo me defendí de la agresión discriminatoria.",CST Art. 236,negativo_facil,0,SL-2850/20
"Trabajé 24 años como operario de montacargas y me despidieron después de que un compañero ebrio me agredió verbalmente con insultos racistas llamándome 'negro hijueputa' y 'negro bruto'. Yo reaccioné lanzándole mi casco. La empresa nos despidió a los dos por igual, sin considerar que yo solo me defendí de la agresión discriminatoria.",CST Art. 58 literal a numeral 6,negativo_dificil_placeholder,0,SL-2850/20
"Mi esposo Rafael trabajaba como revisor de mercancía para Coocadecar/Carulla Vivero. El 13 de agosto de 2005, su supervisor le ordenó subirse a una estiva levantada por montacarga para pintar una pared, la estiva se volcó y murió. Quedamos yo y mis dos hijas menores sin sustento. Demandamos porque no le dieron medidas de seguridad ni protección.",CST Art. 216,positivo,1,SL-1565/20
"Mi esposo Rafael trabajaba como revisor de mercancía para Coocadecar/Carulla Vivero. El 13 de agosto de 2005, su supervisor le ordenó subirse a una estiva levantada por montacarga para pintar una pared, la estiva se volcó y murió. Quedamos yo y mis dos hijas menores sin sustento. Demandamos porque no le dieron medidas de seguridad ni protección.","Decreto 2025 de 2011, Art. 1",positivo,1,SL-1565/20
"Mi esposo Rafael trabajaba como revisor de mercancía para Coocadecar/Carulla Vivero. El 13 de agosto de 2005, su supervisor le ordenó subirse a una estiva levantada por montacarga para pintar una pared, la estiva se volcó y murió. Quedamos yo y mis dos hijas menores sin sustento. Demandamos porque no le dieron medidas de seguridad ni protección.","Decreto 4588 de 2006, Art. 17",positivo,1,SL-1565/20
"Mi esposo Rafael trabajaba como revisor de mercancía para Coocadecar/Carulla Vivero. El 13 de agosto de 2005, su supervisor le ordenó subirse a una estiva levantada por montacarga para pintar una pared, la estiva se volcó y murió. Quedamos yo y mis dos hijas menores sin sustento. Demandamos porque no le dieron medidas de seguridad ni protección.","Resolución 2400 de 1979, Art. 2",positivo,1,SL-1565/20
